order_id,order_date,product_id,customer_id,product_qty,product_net_revenue,tax_amount,product_gross_revenue,status
52195,2022-10-08 13:09:48,46818,696,2,400,0,400,wc-on-hold
52196,2022-10-08 15:57:19,35389,805,1,333,0,333,wc-on-hold
52196,2022-10-08 15:57:19,46925,805,1,340,0,340,wc-on-hold
52196,2022-10-08 15:57:19,32084,805,2,134,0,134,wc-on-hold
52203,2022-10-10 11:55:27,50342,177,3,639,0,639,wc-completed
52203,2022-10-10 11:55:27,48998,177,3,1122,0,1122,wc-completed
52203,2022-10-10 11:55:27,51589,177,2,1090,0,1090,wc-completed
52203,2022-10-10 11:55:27,46794,177,1,462,0,462,wc-completed
52205,2022-10-10 14:04:22,51810,102,12,2988,0,2988,wc-completed
52217,2022-10-10 15:38:01,51810,731,100,24900,0,24900,wc-completed
52218,2022-10-10 15:50:40,52129,469,2,2150,0,2150,wc-completed
52221,2022-10-10 16:26:58,48997,102,40,15360,0,15360,wc-completed
52226,2022-10-10 16:37:05,52030,72,406,507094,0,507094,wc-completed
52227,2022-10-10 16:45:14,47516,167,8,4176,0,4176,wc-on-hold
52234,2022-10-10 17:43:34,51810,177,10,2490,0,2490,wc-on-hold
52234,2022-10-10 17:43:34,51589,177,10,5450,0,5450,wc-on-hold
52236,2022-10-10 17:50:48,52235,436,25,1050,0,1050,wc-completed
52237,2022-10-11 08:45:07,34910,39,3,1857,0,1857,wc-cancelled
52238,2022-10-11 08:55:09,34910,39,2,1238,0,1238,wc-cancelled
52241,2022-10-11 10:08:56,52129,469,2,2150,0,2150,wc-completed
52251,2022-10-11 11:12:03,52249,30,50,31450,0,31450,wc-completed
52253,2022-10-11 11:35:40,52249,808,50,30750,0,30750,wc-completed
52256,2022-10-11 11:50:09,38044,596,1,397,0,397,wc-completed
52269,2022-10-11 12:46:51,51935,679,3,435,0,435,wc-on-hold
52270,2022-10-11 12:54:43,43885,679,2,838,0,838,wc-on-hold
52271,2022-10-11 13:16:58,35389,805,2,666,0,666,wc-completed
52274,2022-10-11 14:28:13,25015,569,2,886,0,886,wc-completed
52268,2022-10-11 12:37:21,51589,30,40,21800,0,21800,wc-on-hold
52276,2022-10-11 15:29:21,52212,836,200,101000,0,101000,wc-completed
52294,2022-10-11 16:20:09,19405,177,2,62,0,62,wc-on-hold
52294,2022-10-11 16:20:09,49003,177,2,914,0,914,wc-on-hold
52296,2022-10-11 16:21:01,51032,709,1,392,0,392,wc-completed
52325,2022-10-11 17:33:59,52319,477,36,3132,0,3132,wc-completed
52326,2022-10-11 17:37:56,52319,802,10,870,0,870,wc-completed
52326,2022-10-11 17:37:56,49631,802,20,460,0,460,wc-completed
52326,2022-10-11 17:37:56,49748,802,3,99,0,99,wc-completed
52358,2022-10-12 11:48:39,52129,469,4,4300,0,4300,wc-completed
52359,2022-10-12 12:04:51,52354,837,102,4896,0,4896,wc-completed
52360,2022-10-12 12:34:20,51596,786,12,2988,0,2988,wc-completed
52367,2022-10-12 13:31:15,52275,72,15,9735,0,9735,wc-completed
52368,2022-10-12 13:38:48,52275,786,10,6490,0,6490,wc-completed
52370,2022-10-12 14:26:57,51948,806,100,43200,0,43200,wc-completed
52371,2022-10-12 15:01:16,24254,477,101,2222,0,2222,wc-cancelled
52372,2022-10-12 15:21:20,50334,102,100,11800,0,11800,wc-on-hold
52376,2022-10-12 16:02:42,47128,776,15,9135,0,9135,wc-completed
52376,2022-10-12 16:02:42,45952,776,50,31050,0,31050,wc-completed
52377,2022-10-12 16:25:18,43755,786,60,11580,0,11580,wc-completed
52378,2022-10-12 16:50:29,50147,72,15,14400,0,14400,wc-completed
52406,2022-10-13 10:46:02,51589,177,5,2725,0,2725,wc-completed
52407,2022-10-13 11:05:38,49010,102,30,14220,0,14220,wc-on-hold
52409,2022-10-13 11:20:35,27132,436,23,667,0,667,wc-completed
52411,2022-10-13 12:18:16,49969,608,1,1115,0,1115,wc-completed
50055,2022-09-07 16:49:41,50007,619,1,315,0,315,wc-on-hold
52441,2022-10-13 17:06:37,52433,72,2,1918,0,1918,wc-completed
52441,2022-10-13 17:06:37,51909,72,10,9370,0,9370,wc-completed
52442,2022-10-13 17:07:52,49987,808,50,29950,0,29950,wc-completed
52413,2022-10-13 13:14:55,52416,523,30,3750,0,3750,wc-on-hold
52450,2022-10-14 09:46:00,49435,39,2,1292,0,1292,wc-completed
52450,2022-10-14 09:46:00,52448,39,2,1344,0,1344,wc-completed
52450,2022-10-14 09:46:00,47940,39,2,1098,0,1098,wc-completed
52453,2022-10-14 10:32:25,50024,569,2,1878,0,1878,wc-completed
52456,2022-10-14 11:07:30,52455,173,20,23380,0,23380,wc-cancelled
52466,2022-10-14 11:44:36,52448,34,2,1344,0,1344,wc-on-hold
52466,2022-10-14 11:44:36,47940,34,2,1098,0,1098,wc-on-hold
52466,2022-10-14 11:44:36,52449,34,1,672,0,672,wc-on-hold
52468,2022-10-14 12:57:39,32362,578,34,3536,0,3536,wc-completed
52472,2022-10-14 14:57:55,30530,600,45,4815,0,4815,wc-completed
52472,2022-10-14 14:57:55,40439,600,30,1320,0,1320,wc-completed
52477,2022-10-14 15:26:31,2680,600,5,1100,0,1100,wc-on-hold
52492,2022-10-14 15:37:00,47516,843,45,23355,0,23355,wc-completed
52504,2022-10-14 15:42:09,52470,843,80,41520,0,41520,wc-cancelled
52505,2022-10-14 15:42:15,52420,523,50,1250,0,1250,wc-on-hold
52534,2022-10-14 23:11:34,28029,461,2,1328,0,1328,wc-completed
52534,2022-10-14 23:11:34,35389,461,3,999,0,999,wc-completed
52534,2022-10-14 23:11:34,35388,461,1,329,0,329,wc-completed
52534,2022-10-14 23:11:34,50744,461,2,584,0,584,wc-completed
52534,2022-10-14 23:11:34,46957,461,1,319,0,319,wc-completed
52534,2022-10-14 23:11:34,32359,461,1,417,0,417,wc-completed
52534,2022-10-14 23:11:34,51983,461,2,1292,0,1292,wc-completed
52534,2022-10-14 23:11:34,28194,461,1,288,0,288,wc-completed
52537,2022-10-15 15:42:08,52457,825,5,8545,0,8545,wc-completed
52543,2022-10-17 09:51:44,30111,177,1,1029,0,1029,wc-completed
52545,2022-10-17 09:56:14,52476,39,12,5580,0,5580,wc-on-hold
52545,2022-10-17 09:56:14,52475,39,6,2250,0,2250,wc-on-hold
52544,2022-10-17 09:53:24,42440,72,5,4800,0,4800,wc-on-hold
52544,2022-10-17 09:53:24,42439,72,2,1712,0,1712,wc-on-hold
52544,2022-10-17 09:53:24,42440,72,5,4800,0,4800,wc-on-hold
52544,2022-10-17 09:53:24,42438,72,10,1650,0,1650,wc-on-hold
52546,2022-10-17 10:44:50,52467,72,100,59100,0,59100,wc-completed
52548,2022-10-17 11:32:53,52547,102,50,14950,0,14950,wc-completed
52567,2022-10-17 14:18:21,48185,820,20,8340,0,8340,wc-on-hold
52566,2022-10-17 13:57:09,52568,173,50,13000,0,13000,wc-completed
52569,2022-10-17 14:33:26,52568,398,2,600,0,600,wc-completed
52573,2022-10-17 17:07:17,33967,489,18,9540,0,9540,wc-completed
52576,2022-10-17 17:31:01,48999,177,6,1494,0,1494,wc-on-hold
52576,2022-10-17 17:31:01,50342,177,5,1065,0,1065,wc-on-hold
52577,2022-10-17 17:33:28,31516,23,15,3855,0,3855,wc-completed
52577,2022-10-17 17:33:28,52126,23,18,2862,0,2862,wc-completed
52580,2022-10-18 09:46:39,2680,177,5,1100,0,1100,wc-completed
52591,2022-10-18 11:02:29,46814,72,184,22632,0,22632,wc-on-hold
52595,2022-10-18 14:27:03,52592,411,247,16796,0,16796,wc-completed
52596,2022-10-18 14:49:40,52547,102,34,10166,0,10166,wc-completed
52597,2022-10-18 15:09:09,51693,29,9,3015,0,3015,wc-cancelled
52454,2022-10-14 10:37:22,52465,173,2,3120,0,3120,wc-completed
52609,2022-10-18 16:11:29,51810,456,28,6972,0,6972,wc-completed
52609,2022-10-18 16:11:29,24516,456,12,3456,0,3456,wc-completed
52609,2022-10-18 16:11:29,51505,456,25,7200,0,7200,wc-completed
52609,2022-10-18 16:11:29,50139,456,5,1435,0,1435,wc-completed
52604,2022-10-18 15:59:37,31516,474,4,1028,0,1028,wc-on-hold
52604,2022-10-18 15:59:37,51810,474,4,996,0,996,wc-on-hold
52604,2022-10-18 15:59:37,50798,474,4,972,0,972,wc-on-hold
52604,2022-10-18 15:59:37,50924,474,8,736,0,736,wc-on-hold
52604,2022-10-18 15:59:37,51121,474,8,1104,0,1104,wc-on-hold
52604,2022-10-18 15:59:37,24254,474,85,1870,0,1870,wc-on-hold
52604,2022-10-18 15:59:37,27655,474,8,2640,0,2640,wc-on-hold
52604,2022-10-18 15:59:37,49702,474,6,2574,0,2574,wc-on-hold
52604,2022-10-18 15:59:37,21099,474,40,4120,0,4120,wc-on-hold
52604,2022-10-18 15:59:37,11412,474,40,4520,0,4520,wc-on-hold
52604,2022-10-18 15:59:37,31065,474,3,882,0,882,wc-on-hold
52604,2022-10-18 15:59:37,51089,474,3,894,0,894,wc-on-hold
52604,2022-10-18 15:59:37,31065,474,3,882,0,882,wc-on-hold
52604,2022-10-18 15:59:37,26212,474,2,844,0,844,wc-on-hold
52604,2022-10-18 15:59:37,25882,474,2,1838,0,1838,wc-on-hold
52604,2022-10-18 15:59:37,5911,474,2,1746,0,1746,wc-on-hold
52604,2022-10-18 15:59:37,5912,474,2,1746,0,1746,wc-on-hold
52604,2022-10-18 15:59:37,49798,474,2,2230,0,2230,wc-on-hold
52604,2022-10-18 15:59:37,10757,474,2,1796,0,1796,wc-on-hold
52604,2022-10-18 15:59:37,51373,474,2,2174,0,2174,wc-on-hold
52604,2022-10-18 15:59:37,51372,474,2,2230,0,2230,wc-on-hold
52604,2022-10-18 15:59:37,51542,474,6,612,0,612,wc-on-hold
52604,2022-10-18 15:59:37,43029,474,6,240,0,240,wc-on-hold
52604,2022-10-18 15:59:37,51540,474,6,462,0,462,wc-on-hold
52604,2022-10-18 15:59:37,51541,474,6,366,0,366,wc-on-hold
52604,2022-10-18 15:59:37,16747,474,7,777,0,777,wc-on-hold
52604,2022-10-18 15:59:37,37440,474,8,736,0,736,wc-on-hold
52604,2022-10-18 15:59:37,51400,474,10,1360,0,1360,wc-on-hold
52604,2022-10-18 15:59:37,44214,474,3,714,0,714,wc-on-hold
52604,2022-10-18 15:59:37,44220,474,4,972,0,972,wc-on-hold
52604,2022-10-18 15:59:37,44552,474,3,696,0,696,wc-on-hold
52604,2022-10-18 15:59:37,44209,474,4,1112,0,1112,wc-on-hold
52604,2022-10-18 15:59:37,44215,474,3,696,0,696,wc-on-hold
52604,2022-10-18 15:59:37,44539,474,3,834,0,834,wc-on-hold
52604,2022-10-18 15:59:37,44212,474,2,486,0,486,wc-on-hold
52604,2022-10-18 15:59:37,44217,474,2,538,0,538,wc-on-hold
52604,2022-10-18 15:59:37,31279,474,4,2128,0,2128,wc-on-hold
52604,2022-10-18 15:59:37,11052,474,4,1196,0,1196,wc-on-hold
52604,2022-10-18 15:59:37,14660,474,6,3468,0,3468,wc-on-hold
52604,2022-10-18 15:59:37,48493,474,6,2736,0,2736,wc-on-hold
52604,2022-10-18 15:59:37,47159,474,6,1530,0,1530,wc-on-hold
52631,2022-10-18 16:57:16,52616,802,50,600,0,600,wc-completed
52631,2022-10-18 16:57:16,52617,802,20,360,0,360,wc-completed
52631,2022-10-18 16:57:16,52618,802,30,840,0,840,wc-completed
52631,2022-10-18 16:57:16,52619,802,10,560,0,560,wc-completed
52634,2022-10-18 17:35:17,47864,30,3,2697,0,2697,wc-completed
52635,2022-10-18 17:54:36,52346,523,60,7260,0,7260,wc-on-hold
52631,2022-10-18 16:57:16,39563,802,20,440,0,440,wc-completed
52638,2022-10-18 18:06:25,52636,72,6,4740,0,4740,wc-completed
52638,2022-10-18 18:06:25,52637,72,6,6450,0,6450,wc-completed
52700,2022-10-18 22:47:01,51586,461,1,406,0,406,wc-completed
52700,2022-10-18 22:47:01,52632,461,4,1356,0,1356,wc-completed
52741,2022-10-19 09:20:38,52598,173,40,22360,0,22360,wc-on-hold
52741,2022-10-19 09:20:38,52455,173,20,23380,0,23380,wc-on-hold
52743,2022-10-19 09:32:53,52632,712,43,14577,0,14577,wc-completed
52742,2022-10-19 09:30:22,52511,177,10,15840,0,15840,wc-completed
52742,2022-10-19 09:30:22,52465,177,5,7800,0,7800,wc-completed
52742,2022-10-19 09:30:22,47864,177,1,899,0,899,wc-completed
52745,2022-10-19 10:03:07,51949,806,52,28912,0,28912,wc-on-hold
52764,2022-10-19 11:53:00,52747,820,100,44900,0,44900,wc-on-hold
52900,2022-10-19 13:32:42,50333,805,1,110,0,110,wc-completed
52900,2022-10-19 13:32:42,50342,805,1,213,0,213,wc-completed
52916,2022-10-19 14:57:02,52511,72,5,7920,0,7920,wc-completed
52917,2022-10-19 15:39:34,41710,173,3,2817,0,2817,wc-completed
52917,2022-10-19 15:39:34,35389,173,3,999,0,999,wc-completed
52917,2022-10-19 15:39:34,49435,173,2,1292,0,1292,wc-completed
52917,2022-10-19 15:39:34,52405,173,3,1317,0,1317,wc-completed
52917,2022-10-19 15:39:34,28849,173,15,7710,0,7710,wc-completed
52917,2022-10-19 15:39:34,31281,173,10,1410,0,1410,wc-completed
52930,2022-10-19 18:03:45,52346,679,5,605,0,605,wc-on-hold
52930,2022-10-19 18:03:45,49631,679,8,184,0,184,wc-on-hold
52930,2022-10-19 18:03:45,46925,679,1,340,0,340,wc-on-hold
52930,2022-10-19 18:03:45,47159,679,1,255,0,255,wc-on-hold
52930,2022-10-19 18:03:45,50333,679,4,440,0,440,wc-on-hold
52930,2022-10-19 18:03:45,50651,679,1,398,0,398,wc-on-hold
52950,2022-10-20 06:26:55,46923,778,2,2540,0,2540,wc-on-hold
52950,2022-10-20 06:26:55,45190,778,2,2332,0,2332,wc-on-hold
52950,2022-10-20 06:26:55,51701,778,2,2232,0,2232,wc-on-hold
52950,2022-10-20 06:26:55,51587,778,1,803,0,803,wc-on-hold
52950,2022-10-20 06:26:55,18308,778,4,468,0,468,wc-on-hold
52950,2022-10-20 06:26:55,10790,778,4,888,0,888,wc-on-hold
52950,2022-10-20 06:26:55,28194,778,3,864,0,864,wc-on-hold
52950,2022-10-20 06:26:55,31279,778,2,1064,0,1064,wc-on-hold
52950,2022-10-20 06:26:55,50455,778,2,1250,0,1250,wc-on-hold
52950,2022-10-20 06:26:55,50651,778,5,1990,0,1990,wc-on-hold
52950,2022-10-20 06:26:55,52426,778,2,1370,0,1370,wc-on-hold
52958,2022-10-20 11:15:26,51523,39,3,2715,0,2715,wc-on-hold
52959,2022-10-20 12:03:05,52547,102,30,8970,0,8970,wc-completed
52960,2022-10-20 12:07:02,52547,144,25,7475,0,7475,wc-completed
52965,2022-10-20 12:49:57,35341,578,66,7458,0,7458,wc-on-hold
52966,2022-10-20 12:53:01,45132,39,15,3585,0,3585,wc-completed
52968,2022-10-20 14:16:14,47864,39,1,899,0,899,wc-on-hold
52970,2022-10-20 14:50:21,52964,464,100,21900,0,21900,wc-on-hold
52988,2022-10-20 17:50:17,49987,130,20,12180,0,12180,wc-completed
52996,2022-10-20 23:35:27,52547,102,29,8671,0,8671,wc-completed
52999,2022-10-21 09:36:46,49987,144,42,25158,0,25158,wc-completed
52999,2022-10-21 09:36:46,47128,144,3,1827,0,1827,wc-completed
53019,2022-10-21 10:13:58,52744,130,20,10780,0,10780,wc-on-hold
53020,2022-10-21 10:18:14,52499,72,25,13125,0,13125,wc-completed
53020,2022-10-21 10:18:14,52503,72,25,12600,0,12600,wc-completed
53020,2022-10-21 10:18:14,3104,72,70,28210,0,28210,wc-completed
53020,2022-10-21 10:18:14,52506,72,5,1405,0,1405,wc-completed
53020,2022-10-21 10:18:14,52508,72,5,1400,0,1400,wc-completed
53020,2022-10-21 10:18:14,52509,72,10,840,0,840,wc-completed
53022,2022-10-21 10:32:01,53021,469,20,11560,0,11560,wc-completed
53030,2022-10-21 12:17:14,50968,435,20,10700,0,10700,wc-completed
53031,2022-10-21 13:01:12,7872,605,500,11000,0,11000,wc-completed
53031,2022-10-21 13:01:12,53032,605,500,11000,0,11000,wc-completed
53034,2022-10-21 13:46:39,49750,778,1,1013,0,1013,wc-on-hold
53036,2022-10-21 14:05:39,53033,546,1,289,0,289,wc-on-hold
53042,2022-10-21 16:14:15,49684,436,2,1042,0,1042,wc-completed
53046,2022-10-21 16:36:30,53021,130,20,11560,0,11560,wc-completed
53087,2022-10-24 09:34:55,48998,177,2,718,0,718,wc-completed
53089,2022-10-24 10:28:19,52249,149,50,28750,0,28750,wc-on-hold
53090,2022-10-24 10:34:12,52249,776,50,28750,0,28750,wc-cancelled
53089,2022-10-24 10:28:19,53091,149,50,29950,0,29950,wc-on-hold
53092,2022-10-24 10:45:44,53097,870,15,8625,0,8625,wc-on-hold
53096,2022-10-24 11:15:58,53097,94,50,28750,0,28750,wc-on-hold
53111,2022-10-24 11:59:26,53097,653,10,5750,0,5750,wc-completed
53113,2022-10-24 12:02:20,53112,173,12,7080,0,7080,wc-on-hold
53114,2022-10-24 12:03:06,53037,72,112,100688,0,100688,wc-completed
53113,2022-10-24 12:02:20,53091,173,15,8985,0,8985,wc-on-hold
53178,2022-10-24 15:40:27,53177,776,200,93000,0,93000,wc-completed
53213,2022-10-24 17:09:09,53097,457,30,17250,0,17250,wc-on-hold
53213,2022-10-24 17:09:09,53037,457,10,9050,0,9050,wc-on-hold
53294,2022-10-25 10:49:03,53097,15,100,57500,0,57500,wc-completed
53295,2022-10-25 11:42:12,46814,72,30,3690,0,3690,wc-on-hold
53325,2022-10-25 17:17:12,44815,436,40,2800,0,2800,wc-completed
53380,2022-10-25 18:50:37,53313,853,15,5130,0,5130,wc-on-hold
53381,2022-10-25 18:54:07,50968,27,10,5350,0,5350,wc-completed
53389,2022-10-26 10:48:06,53298,634,12,828,0,828,wc-completed
53390,2022-10-26 11:04:11,53298,411,74,5106,0,5106,wc-completed
53406,2022-10-26 14:59:30,53313,853,6,2052,0,2052,wc-on-hold
53407,2022-10-26 15:15:35,53320,751,30,6570,0,6570,wc-on-hold
53415,2022-10-26 16:05:01,52637,72,9,9081,0,9081,wc-on-hold
53415,2022-10-26 16:05:01,51909,72,3,2787,0,2787,wc-on-hold
53415,2022-10-26 16:05:01,53414,72,3,2667,0,2667,wc-on-hold
53477,2022-10-26 17:32:29,53313,856,20,6840,0,6840,wc-on-hold
53478,2022-10-26 17:33:19,53313,857,79,27018,0,27018,wc-on-hold
53485,2022-10-27 08:39:34,7077,318,3,897,0,897,wc-completed
53486,2022-10-27 08:42:52,53097,469,15,8535,0,8535,wc-cancelled
53488,2022-10-27 09:31:30,47649,173,6,7200,0,7200,wc-completed
53488,2022-10-27 09:31:30,3104,173,5,2015,0,2015,wc-completed
53488,2022-10-27 09:31:30,52506,173,5,1405,0,1405,wc-completed
53489,2022-10-27 09:40:48,53097,457,20,11380,0,11380,wc-cancelled
53495,2022-10-27 11:18:01,53494,26,2,1148,0,1148,wc-completed
53496,2022-10-27 11:21:02,53320,144,24,5256,0,5256,wc-completed
53500,2022-10-27 12:08:04,7872,523,150,3300,0,3300,wc-on-hold
53500,2022-10-27 12:08:04,10891,523,50,1450,0,1450,wc-on-hold
53500,2022-10-27 12:08:04,10950,523,50,1450,0,1450,wc-on-hold
53500,2022-10-27 12:08:04,46921,523,50,1450,0,1450,wc-on-hold
53501,2022-10-27 12:39:34,53298,537,7,483,0,483,wc-on-hold
53088,2022-10-24 10:03:29,53097,808,100,56900,0,56900,wc-completed
53503,2022-10-27 13:12:50,53097,751,20,11380,0,11380,wc-on-hold
53510,2022-10-27 13:23:35,53097,860,48,27312,0,27312,wc-on-hold
53522,2022-10-27 15:20:31,51494,177,1,789,0,789,wc-completed
53523,2022-10-27 15:33:04,50334,144,50,5900,0,5900,wc-completed
53524,2022-10-27 15:39:41,10790,173,24,5328,0,5328,wc-on-hold
53525,2022-10-27 17:11:07,52553,731,5,1495,0,1495,wc-on-hold
53500,2022-10-27 12:08:04,44814,523,20,1400,0,1400,wc-on-hold
53526,2022-10-27 17:50:15,46826,118,15,3015,0,3015,wc-cancelled
53526,2022-10-27 17:50:15,45951,118,4,1924,0,1924,wc-cancelled
53526,2022-10-27 17:50:15,51241,118,3,1206,0,1206,wc-cancelled
53526,2022-10-27 17:50:15,41705,118,9,2259,0,2259,wc-cancelled
53526,2022-10-27 17:50:15,26105,118,10,3980,0,3980,wc-cancelled
53526,2022-10-27 17:50:15,50968,118,2,1070,0,1070,wc-cancelled
53526,2022-10-27 17:50:15,37364,118,1,621,0,621,wc-cancelled
53526,2022-10-27 17:50:15,47864,118,1,899,0,899,wc-cancelled
53526,2022-10-27 17:50:15,27233,118,7,5418,0,5418,wc-cancelled
53526,2022-10-27 17:50:15,48657,118,13,8164,0,8164,wc-cancelled
53526,2022-10-27 17:50:15,50141,118,9,2583,0,2583,wc-cancelled
53526,2022-10-27 17:50:15,32569,118,2,1188,0,1188,wc-cancelled
53526,2022-10-27 17:50:15,14257,118,1,536,0,536,wc-cancelled
53526,2022-10-27 17:50:15,31351,118,1,814,0,814,wc-cancelled
53527,2022-10-27 17:50:44,46826,118,15,3015,0,3015,wc-cancelled
53527,2022-10-27 17:50:44,45951,118,4,1924,0,1924,wc-cancelled
53527,2022-10-27 17:50:44,51241,118,3,1206,0,1206,wc-cancelled
53527,2022-10-27 17:50:44,41705,118,9,2259,0,2259,wc-cancelled
53527,2022-10-27 17:50:44,26105,118,10,3980,0,3980,wc-cancelled
53527,2022-10-27 17:50:44,50968,118,2,1070,0,1070,wc-cancelled
53527,2022-10-27 17:50:44,37364,118,1,621,0,621,wc-cancelled
53527,2022-10-27 17:50:44,47864,118,1,899,0,899,wc-cancelled
53527,2022-10-27 17:50:44,27233,118,7,5418,0,5418,wc-cancelled
53527,2022-10-27 17:50:44,48657,118,13,8164,0,8164,wc-cancelled
53527,2022-10-27 17:50:44,50141,118,9,2583,0,2583,wc-cancelled
53527,2022-10-27 17:50:44,32569,118,2,1188,0,1188,wc-cancelled
53527,2022-10-27 17:50:44,14257,118,1,536,0,536,wc-cancelled
53527,2022-10-27 17:50:44,31351,118,1,814,0,814,wc-cancelled
53535,2022-10-28 10:59:28,53493,477,112,64400,0,64400,wc-on-hold
53538,2022-10-28 11:32:25,51538,72,3,4209,0,4209,wc-completed
53538,2022-10-28 11:32:25,51539,72,3,4209,0,4209,wc-completed
53539,2022-10-28 11:37:02,52419,72,3,1887,0,1887,wc-completed
53539,2022-10-28 11:37:02,51494,72,3,2367,0,2367,wc-completed
53539,2022-10-28 11:37:02,50641,72,15,13635,0,13635,wc-completed
53547,2022-10-28 16:25:18,12611,477,50,5150,0,5150,wc-completed
53548,2022-10-28 16:27:29,47159,177,51,13005,0,13005,wc-completed
53548,2022-10-28 16:27:29,25958,177,6,3594,0,3594,wc-completed
53547,2022-10-28 16:25:18,49631,477,100,2300,0,2300,wc-completed
53547,2022-10-28 16:25:18,46814,477,20,2380,0,2380,wc-completed
53547,2022-10-28 16:25:18,53549,477,177,7788,0,7788,wc-completed
53547,2022-10-28 16:25:18,40439,477,23,1012,0,1012,wc-completed
53550,2022-10-29 10:26:59,52511,825,5,7920,0,7920,wc-on-hold
53553,2022-10-30 19:45:55,37437,546,3,69,0,69,wc-on-hold
53554,2022-10-30 21:54:28,52964,756,48,10512,0,10512,wc-on-hold
53555,2022-10-31 08:43:08,53097,672,15,8535,0,8535,wc-completed
53559,2022-10-31 09:44:15,46999,39,2,690,0,690,wc-on-hold
53560,2022-10-31 10:09:31,50334,144,60,7080,0,7080,wc-completed
53565,2022-10-31 11:01:29,53564,820,100,41700,0,41700,wc-on-hold
53571,2022-10-31 13:18:49,53097,13,110,62590,0,62590,wc-on-hold
53574,2022-10-31 15:34:30,52249,13,40,21160,0,21160,wc-on-hold
53576,2022-10-31 16:35:18,53566,72,20,11980,0,11980,wc-completed
53578,2022-10-31 16:58:39,49335,13,124,65596,0,65596,wc-on-hold
53598,2022-11-01 08:43:33,53566,679,2,1198,0,1198,wc-completed
53598,2022-11-01 08:43:33,50679,679,2,290,0,290,wc-completed
53598,2022-11-01 08:43:33,47624,679,3,741,0,741,wc-completed
53598,2022-11-01 08:43:33,50015,679,3,156,0,156,wc-completed
53598,2022-11-01 08:43:33,24119,679,1,167,0,167,wc-completed
53598,2022-11-01 08:43:33,46999,679,2,690,0,690,wc-completed
53598,2022-11-01 08:43:33,46927,679,2,680,0,680,wc-completed
53598,2022-11-01 08:43:33,32361,679,3,1158,0,1158,wc-completed
53601,2022-11-01 09:43:32,53596,72,30,26700,0,26700,wc-on-hold
53601,2022-11-01 09:43:32,53597,72,30,26700,0,26700,wc-on-hold
53601,2022-11-01 09:43:32,53595,72,30,26700,0,26700,wc-on-hold
53602,2022-11-01 09:43:35,53596,72,30,26700,0,26700,wc-on-hold
53602,2022-11-01 09:43:35,53597,72,30,26700,0,26700,wc-on-hold
53602,2022-11-01 09:43:35,53595,72,30,26700,0,26700,wc-on-hold
53603,2022-11-01 09:46:15,47128,13,17,8993,0,8993,wc-on-hold
53603,2022-11-01 09:46:15,49335,13,23,12167,0,12167,wc-on-hold
53609,2022-11-01 12:13:33,32359,461,1,417,0,417,wc-completed
53609,2022-11-01 12:13:33,28194,461,3,864,0,864,wc-completed
52471,2022-10-14 14:49:50,52131,37,43,6837,0,6837,wc-completed
53853,2022-11-01 17:57:11,53037,271,5,4525,0,4525,wc-on-hold
53859,2022-11-02 09:36:27,53857,776,50,28950,0,28950,wc-completed
53864,2022-11-02 10:03:45,53863,72,30,16230,0,16230,wc-on-hold
53869,2022-11-02 10:36:17,53865,776,100,44900,0,44900,wc-on-hold
53852,2022-11-01 17:00:21,50780,144,10,4990,0,4990,wc-completed
53884,2022-11-02 14:38:27,50780,39,2,998,0,998,wc-on-hold
53870,2022-11-02 10:57:02,50780,39,2,998,0,998,wc-on-hold
53885,2022-11-02 16:18:39,45899,474,15,1500,0,1500,wc-completed
53894,2022-11-02 19:51:28,46274,783,2,1440,0,1440,wc-completed
53894,2022-11-02 19:51:28,49003,783,16,7024,0,7024,wc-completed
53894,2022-11-02 19:51:28,51622,783,1,2242,0,2242,wc-completed
53894,2022-11-02 19:51:28,28198,783,1,670,0,670,wc-completed
53894,2022-11-02 19:51:28,28345,783,1,653,0,653,wc-completed
53895,2022-11-03 09:06:20,19405,831,34,986,0,986,wc-on-hold
53901,2022-11-03 10:30:34,17502,464,18,3240,0,3240,wc-completed
53903,2022-11-03 10:39:34,53902,474,13,9997,0,9997,wc-completed
53901,2022-11-03 10:30:34,53386,464,70,17850,0,17850,wc-completed
53905,2022-11-03 10:47:03,53386,786,60,15300,0,15300,wc-on-hold
53906,2022-11-03 10:55:43,34673,569,1,679,0,679,wc-completed
53906,2022-11-03 10:55:43,53386,569,5,1275,0,1275,wc-completed
53908,2022-11-03 11:28:21,28196,39,2,598,0,598,wc-on-hold
53909,2022-11-03 11:30:22,28196,39,2,598,0,598,wc-on-hold
53912,2022-11-03 11:44:11,51589,177,1,519,0,519,wc-on-hold
53912,2022-11-03 11:44:11,50342,177,1,189,0,189,wc-on-hold
53915,2022-11-03 12:17:04,53914,474,2,1538,0,1538,wc-completed
53922,2022-11-03 12:48:59,53921,863,3,5103,0,5103,wc-on-hold
53894,2022-11-02 19:51:28,47864,783,11,9889,0,9889,wc-completed
53927,2022-11-03 13:39:33,53925,72,30,26340,0,26340,wc-on-hold
53927,2022-11-03 13:39:33,53926,72,40,30280,0,30280,wc-on-hold
53927,2022-11-03 13:39:33,53918,72,30,17250,0,17250,wc-on-hold
53927,2022-11-03 13:39:33,53919,72,10,8070,0,8070,wc-on-hold
53927,2022-11-03 13:39:33,53920,72,10,6660,0,6660,wc-on-hold
